Symbol,Security,Market
0002C0,에셋플러스 인도일등기업포커스20액티브,KOSPI
0036Z0,RISE 미국천연가스밸류체인,KOSPI
610083,메리츠 레버리지 인도 루피화 ETN,KOSPI
0005C0,RISE 미국S&P500엔화노출(합성 H),KOSPI
498610,RISE 인도디지털성장,KOSPI
131890,ACE 삼성그룹동일가중,KOSPI
530123,삼성 일본니케이225선물 ETN(H),KOSPI
610070,메리츠 KAP 인버스 2X 일본 엔화 ETN,KOSPI
0021C0,ACE 장기자산배분액티브,KOSPI
253250,KIWOOM 200선물레버리지,KOSPI
452440,VITA 밸류알파액티브,KOSPI
473640,HANARO 글로벌금채굴기업,KOSPI
500086,신한 코스닥 150 TR ETN,KOSPI
0021D0,ACE TDF2030액티브,KOSPI
610051,메리츠 인버스 국채5년 ETN,KOSPI
580064,KB 인버스 2X 미국채 10년 선물 ETN,KOSPI
385710,TIMEFOLIO K이노베이션액티브,KOSPI
500055,신한 인버스 Russell 2000 ETN,KOSPI
0051A0,KoAct 브로드컴밸류체인액티브,KOSPI
580060,KB 레버리지 미국채 10년 ETN,KOSPI
284980,RISE 200금융,KOSPI
457930,BNK 미래전략기술액티브,KOSPI
0005G0,ITF K-AI반도체코어테크,KOSPI
0015E0,KIWOOM 엔비디아미국30년국채혼합액티브(H),KOSPI
500081,신한 S&P 인버스 2X 유로 선물 ETN(H),KOSPI
570053,한투 인버스 플래티넘 선물 ETN,KOSPI
530135,삼성 인버스 China A50 선물 ETN(H) B,KOSPI
580063,KB 레버리지 미국채 10년 선물 ETN,KOSPI
181480,ACE 미국부동산리츠(합성 H),KOSPI
760019,키움 리츠부동산인프라 ETN,KOSPI
215620,HK S&P코리아로우볼,KOSPI
275290,KODEX MSCI밸류,KOSPI
269530,PLUS S&P글로벌인프라,KOSPI
482870,HANARO 주주가치성장코리아액티브,KOSPI
404120,TIMEFOLIO K신재생에너지액티브,KOSPI
0023B0,PLUS 미국양자컴퓨팅TOP10,KOSPI
400590,SOL 글로벌탄소배출권선물ICE(합성),KOSPI
610079,메리츠 인버스 3X 미국채30년 ETN,KOSPI
610056,메리츠 인버스 3X 국채3년 ETN,KOSPI
580065,KB 코스닥 150 TR ETN,KOSPI
450190,KODEX 한중반도체(합성),KOSPI
471780,TIGER 코리아테크액티브,KOSPI
292500,SOL KRX300,KOSPI
364690,KODEX 혁신기술테마액티브,KOSPI
570094,한투 일본 엔선물 ETN C,KOSPI
480460,WON 한국부동산TOP3플러스,KOSPI
460270,KIWOOM 미국달러SOFR금리액티브(합성),KOSPI
0035T0,PLUS 글로벌휴머노이드로봇액티브,KOSPI
494210,SOL 미국500타겟커버드콜액티브,KOSPI
395760,PLUS ESG성장주액티브,KOSPI
292160,TIGER KRX300,KOSPI
760020,키움 레버리지 리츠부동산인프라 ETN,KOSPI
225060,TIGER 이머징마켓MSCI레버리지(합성 H),KOSPI
500012,신한 인버스 달러인덱스 선물 ETN(H),KOSPI
580061,KB 미국채 30년 ETN,KOSPI
610076,메리츠 인버스 3X 미국채10년 ETN,KOSPI
570110,한투 3X레버리지국채30년 ETN,KOSPI
448100,WON 200,KOSPI
610084,메리츠 미국채30년 스트립 ETN(H),KOSPI
610058,메리츠 인버스 3X 국채5년 ETN,KOSPI
500041,신한 인버스 2X 구리 선물 ETN,KOSPI
530127,삼성 미국다우존스 ETN,KOSPI
610073,메리츠 KAP 인버스 2X 중국 위안화 ETN,KOSPI
530092,삼성 인버스 코스피 200 선물 ETN,KOSPI
530096,삼성 인버스 구리 선물 ETN(H),KOSPI
0047N0,PLUS 차이나AI테크TOP10,KOSPI
261110,TIGER 미국달러선물레버리지,KOSPI
580032,KB 레버리지 구리 선물 ETN(H),KOSPI
570101,한투 인버스 나스닥100 ETN B,KOSPI
390400,KODEX 미국스마트모빌리티S&P,KOSPI
001755,한양증권우,KOSPI
474390,SOL 국고채30년액티브,KOSPI
004985,성신양회우,KOSPI
413930,WON AI ESG액티브,KOSPI
570097,한투 S&P 엔달러 선물 ETN(H),KOSPI
375760,HANARO 탄소효율그린뉴딜,KOSPI
570064,한투 인버스 베트남 VN30 선물 ETN(H),KOSPI
498860,RISE 코리아금융고배당,KOSPI
500036,신한 인버스 2X 미국달러 선물 ETN,KOSPI
449580,RISE 테슬라애플아마존채권혼합,KOSPI
183710,RISE 주식혼합,KOSPI
429740,PLUS K리츠,KOSPI
610032,메리츠 CSI 300 ETN,KOSPI
474800,KIWOOM 미국원유에너지기업,KOSPI
475070,KoAct 글로벌친환경전력인프라액티브,KOSPI
499150,SOL 미국S&P500엔화노출(H),KOSPI
337120,KODEX 멀티팩터,KOSPI
139320,TIGER 금은선물(H),KOSPI
530060,삼성 코스피 양매도 5% OTM ETN,KOSPI
610034,메리츠 대표 농산물 선물 ETN(H),KOSPI
580050,KB STAR 50 ETN,KOSPI
419420,KODEX 미국클린에너지나스닥,KOSPI
424460,HANARO 글로벌워터MSCI(합성),KOSPI
446690,KODEX 아시아AI반도체exChina액티브,KOSPI
289260,TIGER MSCI KOREA ESG리더스,KOSPI
570058,한투 인버스 은 선물 ETN,KOSPI
001515,SK증권우,KOSPI
229720,KODEX KTOP30,KOSPI
000325,노루홀딩스우,KOSPI
610060,메리츠 인버스 3X 국채10년 ETN,KOSPI
530062,삼성 인버스 2X 은 선물 ETN(H),KOSPI
442560,RISE TDF2040액티브,KOSPI
570095,한투 레버리지 일본 엔선물 ETN C,KOSPI
530105,삼성 인버스 2X 코스피200 선물 ETN,KOSPI
500070,신한 인버스 2X 코스피 200 선물 ETN,KOSPI
153270,KIWOOM 코스피100,KOSPI
580035,KB S&P 유럽탄소배출권 선물 ETN(H),KOSPI
580062,KB 레버리지 미국채 30년 ETN,KOSPI
760015,키움 레버리지 바이오TOP10 ETN,KOSPI
368680,KODEX K-뉴딜디지털플러스,KOSPI
530064,삼성 인버스 2X 구리 선물 ETN(H),KOSPI
251590,PLUS 고배당저변동50,KOSPI
0008E0,ACE 미국중심중소형제조업,KOSPI
570111,한투 3X레버리지미국채30년 ETN,KOSPI
570060,한투 인버스 2X 금 선물 ETN,KOSPI
570109,한투 레버리지미국채30년 ETN,KOSPI
217770,TIGER 원유선물인버스(H),KOSPI
289040,KODEX MSCI KOREA ESG유니버설,KOSPI
108590,TREX 200,KOSPI
530094,삼성 인버스 코스닥 150 선물 ETN,KOSPI
0015K0,TIGER 미국소비트렌드액티브,KOSPI
0057H0,PLUS 미국S&P500미국채혼합50액티브,KOSPI
182490,TIGER 단기선진하이일드(합성 H),KOSPI
26490K,크라운제과우,KOSPI
570056,한투 인버스 금 선물 ETN,KOSPI
438740,마이다스 중소형액티브,KOSPI
498050,HANARO 바이오코리아액티브,KOSPI
500067,신한 레버리지 10년 국채선물 ETN,KOSPI
225050,TIGER 유로스탁스레버리지(합성 H),KOSPI
491630,RISE 미국반도체인버스(합성 H),KOSPI
497520,ACE 일라이릴리밸류체인,KOSPI
237440,TIGER 경기방어채권혼합,KOSPI
462340,에셋플러스 글로벌다이나믹시니어액티브,KOSPI
570098,한투 S&P 레버리지 엔달러 선물 ETN(H),KOSPI
227830,PLUS 코스피,KOSPI
570070,한투 인버스 2X 플래티넘 선물 ETN,KOSPI
0013P0,RISE 미국은행TOP10,KOSPI
497510,ACE 글로벌빅파마,KOSPI
270800,RISE KQ고배당,KOSPI
570091,한투 인버스 유로스탁스50 ETN(H) C,KOSPI
375270,RISE 글로벌데이터센터리츠(합성),KOSPI
464600,SOL 자동차소부장Fn,KOSPI
550043,N2 인버스 레버리지 WTI원유 선물 ETN(H),KOSPI
510037,대신 S&P 2X 천연가스 선물 ETN B,KOSPI
469790,KIWOOM K-테크TOP10,KOSPI
234310,RISE V&S셀렉트밸류,KOSPI
227570,TIGER 우량가치,KOSPI
267440,RISE 미국장기국채선물(H),KOSPI
174350,TIGER 로우볼,KOSPI
277640,TIGER 코스피대형주,KOSPI
400580,SOL 유럽탄소배출권선물S&P(H),KOSPI
360150,KODEX 코스닥150롱코스피200숏선물,KOSPI
460280,KIWOOM Fn유전자혁신기술,KOSPI
140580,RISE 우량업종대표주,KOSPI
315270,TIGER 200커뮤니케이션서비스,KOSPI
289250,TIGER MSCI KOREA ESG유니버설,KOSPI
488290,마이다스 일본테크액티브,KOSPI
192720,파워 고배당저변동성,KOSPI
520069,미래에셋 -2X 홍콩H 선물 ETN(H),KOSPI
500010,신한 인버스 다우존스지수 선물 ETN(H),KOSPI
415760,SOL 차이나육성산업액티브(합성),KOSPI
411540,SOL 200 Top10,KOSPI
244620,KODEX 모멘텀Plus,KOSPI
435550,KIWOOM TDF2050액티브,KOSPI
253280,RISE 헬스케어,KOSPI
225030,TIGER 미국S&P500선물인버스(H),KOSPI
610013,메리츠 인버스 2X 금 선물 ETN(H),KOSPI
404650,SOL KRX기후변화솔루션,KOSPI
45226K,한화갤러리아우,KOSPI
0050E0,PLUS 미국AI에이전트,KOSPI
279540,KODEX 최소변동성,KOSPI
435540,KIWOOM TDF2040액티브,KOSPI
090355,노루페인트우,KOSPI
442550,RISE TDF2030액티브,KOSPI
227560,TIGER 200 생활소비재,KOSPI
500068,신한 인버스 2X 10년 국채선물 ETN,KOSPI
464060,HANARO 글로벌반도체TOP10 SOLACTIVE,KOSPI
483020,KIWOOM 의료AI,KOSPI
166400,TIGER 200커버드콜OTM,KOSPI
442580,PLUS 글로벌HBM반도체,KOSPI
550063,N2 인버스 레버리지 금 선물 ETN(H),KOSPI
610043,메리츠 천연가스 선물 ETN(H),KOSPI
580053,KB 레버리지 콩 선물 ETN,KOSPI
292050,RISE KRX300,KOSPI
298340,PLUS 국채선물3년,KOSPI
610033,메리츠 STAR 50 ETN,KOSPI
007575,일양약품우,KOSPI
252650,KODEX 200동일가중,KOSPI
429010,TIGER 미국나스닥넥스트100,KOSPI
488480,RISE 일본섹터TOP4Plus,KOSPI
760014,키움 바이오TOP10 ETN,KOSPI
570062,한투 인버스 2X 은 선물 ETN,KOSPI
489860,KIWOOM 글로벌전력GRID인프라,KOSPI
530090,삼성 인버스 은 선물 ETN(H),KOSPI
267490,RISE 미국장기국채선물레버리지(합성 H),KOSPI
488200,KIWOOM K-2차전지북미공급망,KOSPI
530122,삼성 인버스 2X 항셍테크 ETN(H) B,KOSPI
435530,KIWOOM TDF2030액티브,KOSPI
449680,TIGER 한중전기차(합성),KOSPI
530084,삼성 인버스 금 선물 ETN(H),KOSPI
176950,KODEX 국채선물10년인버스,KOSPI
404540,TIGER KRX기후변화솔루션,KOSPI
380340,ACE Fn5G플러스,KOSPI
401590,HANARO 글로벌탄소배출권선물ICE(합성),KOSPI
373490,KODEX 코리아혁신성장액티브,KOSPI
760012,키움 반도체TOP10 ETN,KOSPI
228820,TIGER KTOP30,KOSPI
399580,RISE 글로벌클린에너지,KOSPI
381570,HANARO Fn친환경에너지,KOSPI
000145,하이트진로홀딩스우,KOSPI
289670,PLUS 국채선물10년,KOSPI
416090,ACE 중국과창판STAR50,KOSPI
487130,KoAct AI인프라액티브,KOSPI
316300,ACE 싱가포르리츠,KOSPI
456200,PLUS 미국달러SOFR금리액티브(합성),KOSPI
489010,PLUS 글로벌AI인프라,KOSPI
367740,HANARO Fn5G산업,KOSPI
189400,PLUS 글로벌MSCI(합성 H),KOSPI
481200,SOL 미국테크TOP10인버스(합성),KOSPI
469530,RISE 미국달러선물인버스,KOSPI
610023,메리츠 레버리지 미국채10년 ETN(H),KOSPI
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,KOSPI
36328K,티와이홀딩스우,KOSPI
304670,KODEX 미국30년국채울트라선물인버스(H),KOSPI
441330,KIWOOM 차이나A50커넥트MSCI,KOSPI
580033,KB 인버스 2X 구리 선물 ETN(H),KOSPI
391670,HK 베스트일레븐액티브,KOSPI
295000,RISE 국채선물10년,KOSPI
490330,KoAct 미국뇌질환치료제액티브,KOSPI
402460,HANARO Fn K-메타버스MZ,KOSPI
486780,HANARO 200선물레버리지1.5X,KOSPI
000545,흥국화재우,KOSPI
610017,메리츠 인버스 2X 은 선물 ETN(H),KOSPI
550065,N2 인버스 레버리지 은 선물 ETN(H),KOSPI
432600,RISE 국채선물3년,KOSPI
429980,SOL 한국형글로벌전기차&2차전지액티브,KOSPI
304760,HANARO KRX300,KOSPI
459370,SOL 유럽탄소배출권선물인버스ICE(H),KOSPI
700018,하나 인버스 2X 코스닥150 선물 ETN,KOSPI
138920,KODEX 콩선물(H),KOSPI
437370,RISE 글로벌농업경제,KOSPI
140570,RISE 수출주,KOSPI
267450,RISE 미국장기국채선물인버스(H),KOSPI
610062,메리츠 인버스 3X 국채30년 ETN,KOSPI
395750,PLUS ESG가치주액티브,KOSPI
005745,크라운해태홀딩스우,KOSPI
105010,TIGER 라틴35,KOSPI
205720,ACE 일본TOPIX인버스(합성 H),KOSPI
510043,대신 인버스 천연가스 선물 ETN(H) B,KOSPI
219900,ACE 중국본토CSI300레버리지(합성),KOSPI
500057,신한 인버스 2X Russell 2000 ETN,KOSPI
580017,KB 인버스 2X S&P 500 선물 ETN,KOSPI
261920,ACE 필리핀MSCI(합성),KOSPI
280940,KODEX 골드선물인버스(H),KOSPI
291890,KODEX MSCI EM선물(H),KOSPI
397420,RISE 국채선물5년추종,KOSPI
373530,PLUS 신흥국MSCI인버스(합성 H),KOSPI
570023,한투 인버스 2X S&P500 선물 ETN(H),KOSPI
301400,PLUS 코스닥150,KOSPI
0004G0,1Q 미국배당30,KOSPI
450180,KODEX 한중전기차(합성),KOSPI
139240,TIGER 200 철강소재,KOSPI
407170,KCGI 스마트커머스액티브,KOSPI
321410,KODEX 멀티에셋하이인컴(H),KOSPI
244670,KODEX 밸류Plus,KOSPI
427120,RISE 플랫폼테마,KOSPI
373790,KIWOOM 미국방어배당성장나스닥,KOSPI
461580,TIGER 코스닥글로벌,KOSPI
476310,RISE 글로벌비만산업TOP2+,KOSPI
139290,TIGER 200 경기소비재,KOSPI
266390,KODEX 경기소비재,KOSPI
346000,HANARO KAP초장기국고채,KOSPI
407160,KCGI 테크미디어텔레콤액티브,KOSPI
014825,동원시스템즈우,KOSPI
433250,UNICORN R&D 액티브,KOSPI
005965,동부건설우,KOSPI
244660,KODEX 퀄리티Plus,KOSPI
485810,TIMEFOLIO 글로벌안티에이징바이오액티브,KOSPI
487750,BNK 온디바이스AI,KOSPI
004545,깨끗한나라우,KOSPI
486790,HANARO 코스닥150선물레버리지1.5X,KOSPI
226380,ACE Fn성장소비주도주,KOSPI
760010,키움 2차전지산업 ETN,KOSPI
00781K,코리아써키트2우B,KOSPI
252410,RISE 200선물인버스,KOSPI
411050,ACE 글로벌메타버스테크액티브,KOSPI
277650,TIGER 코스피중형주,KOSPI
419170,HANARO 미국메타버스iSelect,KOSPI
580040,KB 인버스 2X KOSPI 200 선물 ETN,KOSPI
253230,KIWOOM 200선물인버스2X,KOSPI
256450,PLUS 심천차이넥스트(합성),KOSPI
014285,금강공업우,KOSPI
253160,PLUS 200선물인버스2X,KOSPI
334690,RISE 팔라듐선물(H),KOSPI
476260,HANARO 반도체핵심공정주도주,KOSPI
291680,RISE 차이나H선물인버스(H),KOSPI
012205,계양전기우,KOSPI
466810,BNK 2차전지양극재,KOSPI
008355,남선알미우,KOSPI
292730,FOCUS KRX300,KOSPI
471290,HANARO CD금리액티브(합성),KOSPI
454180,KIWOOM 차이나내수소비TOP CSI,KOSPI
009415,태영건설우,KOSPI
011155,CJ씨푸드1우,KOSPI
266550,PLUS 중형주저변동50,KOSPI
220130,SOL 차이나강소기업CSI500(합성 H),KOSPI
500051,신한 인버스 2X S&P500 선물 ETN,KOSPI
238670,PLUS 스마트베타Quality채권혼합,KOSPI
476000,UNICORN 포스트IPO액티브,KOSPI
000227,유유제약2우B,KOSPI
002995,금호건설우,KOSPI
580023,KB 인버스 2X 금 선물 ETN(H),KOSPI
520011,미래에셋 인버스 원유선물혼합 ETN(H),KOSPI
413220,SOL 차이나태양광CSI(합성),KOSPI
243890,TIGER 200에너지화학레버리지,KOSPI
482030,KoAct 테크핵심소재공급망액티브,KOSPI
291620,KIWOOM 코스닥150선물인버스,KOSPI
760011,키움 레버리지 2차전지산업 ETN,KOSPI
483030,KIWOOM 미국블록버스터바이오테크의약품+,KOSPI
488210,KIWOOM K-반도체북미공급망,KOSPI
500030,신한 인버스 2X 은 선물 ETN(H),KOSPI
002785,진흥기업우B,KOSPI
306520,HANARO 200선물인버스,KOSPI
253240,KIWOOM 200선물인버스,KOSPI
426330,KIWOOM 미국ETF산업STOXX,KOSPI
407300,HANARO Fn골프테마,KOSPI
098560,TIGER 방송통신,KOSPI
014915,성문전자우,KOSPI
580027,KB 인버스 2X 은 선물 ETN(H),KOSPI
004415,서울식품우,KOSPI
261060,TIGER 코스닥150IT,KOSPI
433860,PLUS TDF2040액티브,KOSPI
001525,동양우,KOSPI
433870,PLUS TDF2050액티브,KOSPI
334700,RISE 팔라듐선물인버스(H),KOSPI
291630,KIWOOM 코스닥150선물레버리지,KOSPI
415920,PLUS 글로벌희토류&전략자원생산기업,KOSPI
001527,동양2우B,KOSPI
465620,ACE 미국빅테크TOP7 Plus인버스(합성),KOSPI
433850,PLUS TDF2030액티브,KOSPI
306530,HANARO 코스닥150선물레버리지,KOSPI
314700,HANARO 농업융복합산업,KOSPI
002787,진흥기업2우B,KOSPI
145670,ACE 인버스,KOSPI
550045,N2 인버스 레버리지 S&P500 ETN,KOSPI
139310,TIGER 금속선물(H),KOSPI
470310,UNICORN 생성형AI강소기업액티브,KOSPI
275750,RISE 코스닥150선물인버스,KOSPI
252000,TIGER 200동일가중,KOSPI
500038,신한 인버스 2X 금 선물 ETN,KOSPI
227550,TIGER 200 산업재,KOSPI
280920,PLUS 주도업종,KOSPI
472490,HANARO 미국애그테크,KOSPI
412560,TIGER BBIG레버리지,KOSPI
407310,HANARO 200 TOP10,KOSPI
301410,PLUS 코스닥150선물인버스,KOSPI
432850,HANARO 글로벌백신치료제MSCI,KOSPI
